employee_id,age,department,role,region,education_level,years_worked,attendance_percent,training_hours,promotions,tasks_completed,project_success_rate,manager_rating,peer_rating,salary,performance_score
10797,47,Operations,Junior,North,Master,21,89.23994960074165,81.12089327252909,3,371.64904674188415,1.0,4.4600070288742835,5.0,72780.66046829586,4.86
10798,26,HR,Senior,West,Master,2,97.86334391441186,42.14532918886416,0,29.906932671639808,0.9978500901386269,5.0,5.0,76143.49150236371,4.24
10799,27,HR,Manager,West,Master,0,96.37015133443322,20.753559815519687,0,47.99112603144309,0.9889883360394875,4.811625794665769,5.0,96390.9427333176,4.03
10800,47,Finance,Senior,North,Master,23,94.08978084370678,44.52624029980121,3,437.5067237490457,1.0,4.6794477103544185,4.110860949372467,118288.62962112796,4.74
10801,25,HR,Intern,South,Bachelor,2,90.20561250756352,81.89334036180166,0,103.43630386903905,0.961433762864591,4.580711248362193,4.808173279395818,26404.705216168986,4.27
10802,40,Finance,Junior,West,Master,17,88.47272600405832,66.20933395613991,2,375.1637892876815,1.0,5.0,5.0,64370.14522741312,4.73
10803,41,Marketing,Senior,South,Bachelor,15,89.63513752303051,52.09531401136269,1,312.0449445163863,1.0,4.802886890818127,5.0,89013.82741574653,4.59
10804,54,Operations,Senior,South,Bachelor,27,98.19203288327478,37.100788469749844,4,556.8252985792926,1.0,4.96298956838693,4.914556869108023,110958.61511813491,4.97
10805,41,IT,Intern,East,Master,17,89.48622924337862,71.20160693899012,3,312.48379910994925,1.0,4.865924491314195,5.0,39420.00994693265,4.75
10806,33,Marketing,Manager,East,Bachelor,8,92.40569185695863,38.27775214371918,0,152.04313743325895,1.0,4.630201236969873,4.6400467976596165,120911.47631924972,4.29
10807,22,Operations,Manager,North,Master,0,88.98516942055302,38.02332777884466,0,43.24197330965278,0.8662541051532393,4.108454957092108,3.4438481579173317,102156.2688620054,3.74
10808,47,Finance,Intern,South,Master,25,95.3710961203961,81.00735808121345,4,481.564119824794,1.0,4.609667477898052,5.0,57060.069662943024,5.0
10809,35,Operations,Manager,West,Master,9,89.84509487861423,51.77554188680773,2,211.83395270846398,1.0,5.0,4.432814198340249,118729.88927178357,4.38
10810,59,Finance,Intern,East,Master,32,91.60962443938234,75.62177877138348,5,598.6887943168882,1.0,5.0,4.919773068443119,64392.426109570166,5.0
10811,58,Marketing,Intern,East,Bachelor,32,85.2664714678287,71.00142028364732,5,604.0552476257496,1.0,5.0,4.625435183548997,62220.202067847815,5.0
10812,32,Sales,Intern,South,Bachelor,5,85.54652705518023,84.18091427506602,0,157.04153996758947,0.9841203602787041,4.707928583896344,5.0,26849.334641356312,4.4
10813,57,Sales,Intern,East,Bachelor,34,92.03069277328602,73.25062143086501,6,679.6448856127903,1.0,4.742341926156314,4.960177642745642,71637.71824734795,5.0
10814,34,Operations,Senior,East,Bachelor,9,86.69937137920896,44.95516524144896,1,163.84500339016978,1.0,5.0,4.844771768558967,86152.93103296385,4.35
10815,24,Sales,Intern,West,Bachelor,0,100.0,71.6699174416056,0,40.882224809968875,1.0,5.0,5.0,12618.610417838867,4.38
10816,54,Finance,Junior,South,Bachelor,29,83.75390755155101,55.99757717068115,5,617.3746466489051,1.0,5.0,5.0,81218.41584990385,4.99
10817,27,HR,Intern,East,Master,1,88.79929880534358,98.90840420039166,0,47.622636957717155,0.9063663446731925,4.197724268839481,4.734676486895007,6082.676034157224,4.21
10818,31,Finance,Junior,South,PhD,8,92.06680346907021,55.94412643252321,1,142.90306241763682,1.0,5.0,4.811290269184083,46088.254145469546,4.43
10819,26,HR,Intern,East,Master,4,90.53946824881686,72.01148455982704,0,71.39247272186974,1.0,4.978369052068896,5.0,29576.307668502024,4.37
10820,44,Marketing,Senior,West,Master,21,87.58341817334433,51.706787887065005,3,429.3488647117419,1.0,4.870797461451489,4.213660465709217,106305.12904287367,4.7
10821,31,IT,Intern,South,Bachelor,5,88.16828864201892,69.48958049713306,0,120.83198026441711,1.0,5.0,5.0,21789.9773234349,4.39
10822,23,HR,Manager,East,Bachelor,0,88.03738369000304,23.07056769852932,0,10.0,1.0,4.993311463623881,5.0,98376.97725462812,3.98
10823,34,Sales,Senior,West,Bachelor,13,90.85311322071975,45.76561120508995,2,265.1221133186209,1.0,4.650298974310435,5.0,89628.03077563997,4.51
10824,23,Finance,Intern,East,Master,0,99.8077163580697,89.38411423873292,0,10.0,0.9246113498387508,4.635147529043329,4.676945577272578,25390.550694210553,4.32
10825,41,Marketing,Manager,South,Bachelor,16,92.31174918623284,42.20476391081075,1,358.6030926912576,1.0,4.765595359528771,5.0,131645.47433258494,4.6
10826,22,Sales,Intern,East,Master,0,96.7316019575501,72.52778167779515,0,22.633974868053567,0.9521233935038718,3.8578146247144067,4.562878827306259,20765.411276115112,4.14
10827,58,Marketing,Intern,South,Bachelor,31,94.02790538331257,85.9600867298612,5,574.7959506549413,1.0,4.73548694235496,5.0,65196.91672208884,5.0
10828,30,IT,Intern,South,Bachelor,7,96.45544959192888,75.33891800455821,0,133.59109074543844,1.0,4.8416793287396445,5.0,23281.531956496827,4.54
10829,38,Finance,Junior,East,Bachelor,12,80.80014278962565,53.94344366489368,1,212.13649890049751,1.0,4.653306467212086,4.834089973754613,58540.3461728053,4.38
10830,30,Operations,Junior,West,Bachelor,3,90.78216791540709,72.03212782292286,0,77.04262261835021,0.9867570430399656,5.0,3.6884093460494176,54874.612507451326,4.24
10831,32,Finance,Senior,North,Bachelor,7,97.22854169260286,34.50445604140414,0,167.69460051515134,1.0,4.766765672801365,5.0,86950.9627496866,4.33
10832,36,IT,Junior,West,Master,14,89.71305670900267,62.7820459602098,2,283.04667956830735,1.0,5.0,5.0,61874.291481294524,4.64
10833,45,Finance,Senior,West,Master,20,99.04989265947845,41.555794692306385,3,391.9561890811645,1.0,4.630004079089505,4.811869295971935,101516.88904350055,4.74
10834,59,Operations,Intern,East,Bachelor,32,97.93556061507104,69.29245623661498,5,642.0750937910794,1.0,5.0,4.264418308621698,64557.418192739715,5.0
10835,56,HR,Senior,West,Master,29,90.12347713549015,49.66092855356321,4,586.2675782043326,1.0,4.617055242000053,5.0,111714.32185611739,4.96
10836,51,Marketing,Intern,West,Bachelor,27,89.98734592381457,85.60280893678954,4,520.7970104484928,1.0,4.297540877182678,5.0,61237.99587792174,5.0
10837,52,Operations,Intern,North,PhD,31,87.94557663058212,60.13709388129579,4,583.4386669769191,1.0,5.0,5.0,67253.17170159222,5.0
10838,26,Sales,Intern,West,Bachelor,0,89.4816230725448,82.77421111237344,0,10.0,0.8841538354578123,4.164001036169711,5.0,25053.7496645153,4.14
10839,35,IT,Intern,North,Master,10,87.06964374332433,72.27026565833378,1,238.0154639521665,1.0,5.0,5.0,39810.414663706484,4.54
10840,32,HR,Junior,East,Bachelor,5,93.71524472173202,70.97075306412628,0,114.89098730904898,1.0,5.0,5.0,50102.83390105541,4.43
10841,30,Sales,Senior,North,Bachelor,4,86.17581402661426,25.546001632192418,0,90.87533034032518,1.0,5.0,4.740999658628944,71004.26910900355,4.11
10842,55,Sales,Intern,South,Bachelor,32,94.41493206476089,76.43523031370457,5,677.9559666385885,1.0,5.0,5.0,63192.92339409098,5.0
10843,33,IT,Senior,South,Bachelor,10,94.512314787601,43.620245509884654,1,162.3359597092275,1.0,5.0,4.985264521641112,80560.54264857707,4.47
10844,56,HR,Senior,North,Bachelor,31,85.3551823792643,40.543402941418755,5,567.9310737243494,1.0,5.0,4.9681321397166744,117677.60144603331,4.97
10845,56,Sales,Manager,South,Bachelor,32,98.19927442531336,37.629582567139714,5,651.5269574955727,1.0,5.0,4.873067436024466,137868.3947262193,5.0
10846,22,Sales,Intern,East,PhD,0,94.05443717766089,64.8157801399071,0,10.0,1.0,5.0,5.0,19968.62463767689,4.28
10847,43,HR,Junior,South,Master,18,94.99879208577947,76.51914336867378,3,308.0607957098174,1.0,4.781546945961017,4.351827507931636,74043.21358227068,4.78
10848,50,Finance,Manager,North,Master,28,88.96533919382891,35.25144658788271,4,570.7856318642141,1.0,5.0,5.0,145334.1301734032,4.91
10849,29,Sales,Senior,East,Master,5,94.48951647389248,53.59718213000896,0,87.99331142801296,1.0,4.365906975684514,4.561127353609902,75746.36194527108,4.27
10850,32,Marketing,Junior,South,PhD,5,96.50557379888826,68.74240169233242,0,75.78735820787256,1.0,5.0,4.874864387497646,44008.7229312511,4.46
10851,58,HR,Intern,East,Bachelor,31,91.60556640398129,79.88389885544956,5,609.9972887515277,1.0,5.0,5.0,70528.57642388341,5.0
10852,35,Sales,Junior,North,Bachelor,9,100.0,47.158017890888395,2,106.7541428724459,1.0,5.0,4.536363290802244,55030.27683026136,4.49
10853,51,IT,Junior,South,Master,26,92.17625853965176,54.36446818751299,4,502.25877329824186,1.0,5.0,4.016768468847373,77767.8377370863,4.9
10854,56,Operations,Senior,East,Master,29,96.5631432018099,55.89563332862578,5,558.8711629154739,1.0,4.974747402397663,4.808476661151246,110554.8456054693,5.0
10855,42,Marketing,Intern,East,Bachelor,16,93.17203522903462,93.85437781656383,2,336.7130734080842,1.0,4.967995284652093,4.28445125370815,44381.91494843637,4.83
10856,58,Operations,Junior,South,Bachelor,31,94.34208613142746,53.8040001989631,5,615.2530959046734,1.0,4.631107973068743,5.0,84984.81618006506,5.0
10857,26,Operations,Junior,East,Bachelor,5,85.31467092946092,31.816957137978214,1,119.16606621036645,1.0,5.0,4.423248213728937,51421.897849583576,4.12
10858,40,Sales,Junior,East,Master,16,93.48421495286145,57.87310265694881,3,243.51381965789957,1.0,4.8544945480921164,5.0,70205.84547989359,4.71
10859,35,Marketing,Senior,North,Bachelor,10,89.06009959497094,37.12297111870883,1,174.82705332286855,1.0,5.0,4.997103555382387,78163.75086078641,4.39
10860,47,Marketing,Senior,North,PhD,26,88.61440677688925,37.50227387959617,4,536.6799115471433,1.0,5.0,5.0,102870.9021373558,4.86
10861,25,Finance,Junior,North,Master,0,98.97641273786391,65.28539201831401,0,10.0,0.9643313461012913,4.41953097602521,3.831341066234125,46740.28093824366,4.12
10862,46,Operations,Manager,North,Master,24,91.1449190077506,38.76212579321663,3,505.363815989231,1.0,4.476597492763038,5.0,136829.09471331976,4.76
10863,46,Marketing,Intern,North,Bachelor,23,87.98679267609802,89.90299547099524,4,405.8619127183233,1.0,5.0,4.959910041563373,48841.74681605579,5.0
10864,39,Finance,Intern,North,Bachelor,13,90.56347348756451,84.45709140135367,1,281.93332519068423,1.0,4.863873164716547,4.350455482537265,44416.25803330321,4.65
10865,29,HR,Junior,South,Bachelor,4,86.79819908431234,41.99229298077364,0,60.82582346644879,1.0,4.973168942227,5.0,47708.425499444165,4.18
10866,35,Finance,Intern,North,Bachelor,11,97.73553787278507,76.58800267306704,1,197.91408746851977,1.0,5.0,4.8010384945962885,47516.22880962447,4.67
10867,53,IT,Intern,East,Master,28,89.21727702333393,103.0408978354919,5,589.7314114078235,1.0,5.0,4.89160609105232,60823.49161367229,5.0
10868,59,Sales,Intern,South,Bachelor,34,94.11719973577468,83.74216734802478,5,714.8570338986951,1.0,5.0,5.0,76543.51998534356,5.0
10869,54,HR,Senior,East,Bachelor,29,97.42442685684131,43.67819568443865,5,611.0409908826184,1.0,5.0,4.764272893420899,106255.8278043362,5.0
10870,44,HR,Intern,North,Bachelor,17,89.99938927514108,83.59485939773857,2,401.15925775144797,1.0,4.90509974202805,5.0,52480.13775081786,4.81
10871,36,IT,Senior,North,Master,11,94.12808972909114,44.1537962250599,1,258.00410825330005,1.0,4.699459049842081,4.956722258824518,91220.80029105577,4.46
10872,54,Finance,Intern,East,Bachelor,27,87.87965578038228,56.16887818914077,3,516.1369024880311,1.0,5.0,5.0,68521.73716896886,4.97
10873,46,Sales,Manager,East,Master,22,100.0,27.604756830889315,2,444.2491438440695,1.0,5.0,4.735662703014004,138552.9015875437,4.8
10874,38,Finance,Senior,East,Bachelor,14,95.7455205384665,39.621071682053106,2,269.19406274545196,1.0,5.0,4.46754012353302,90504.75907062161,4.53
10875,54,Marketing,Intern,West,Bachelor,29,91.22957424495678,92.81495399253413,5,640.872695798472,1.0,4.954729979083252,4.645565735780931,57644.36717981571,5.0
10876,23,Finance,Senior,West,Bachelor,0,88.90866507644415,40.47672894622296,0,33.14609864096128,0.9977411176345131,4.899503124637908,5.0,66989.73549817981,4.08
10877,35,HR,Junior,West,Bachelor,12,91.5440137886415,43.53488613398059,2,234.33359589859631,1.0,4.93115018486552,5.0,49194.2480640094,4.47
10878,27,Sales,Senior,West,Master,2,90.64006511059392,44.30089156171752,1,66.33729393259006,0.8874909665115376,4.161836842056053,5.0,68395.50484408144,4.02
10879,27,Finance,Junior,South,Bachelor,1,99.81177821599803,51.96175351757255,0,10.0,0.9975320178234912,5.0,5.0,43629.30674604216,4.29
10880,24,Sales,Senior,North,Bachelor,0,87.09786111114039,27.832143589185822,0,10.0,0.854167767609873,4.612727464434093,4.037679809462764,69761.23560587407,3.79
10881,28,Sales,Senior,East,Master,4,92.53920569316081,31.65840953283419,0,51.86232522190747,1.0,4.636091051312586,5.0,74882.04929933889,4.18
10882,29,Marketing,Junior,North,Master,3,91.92664773346516,65.42504229664516,1,10.0,0.9259383422498866,4.8708761538411975,4.667611212673414,40534.485420262514,4.25
10883,36,Marketing,Intern,East,Master,10,91.53035879862053,92.58761239760068,1,223.536087125895,1.0,4.44649848082029,5.0,26138.004945708573,4.62
10884,50,HR,Senior,North,Bachelor,28,91.56553338024663,44.82929945177587,4,587.2577328556265,1.0,5.0,4.855415877384516,112910.41556618625,4.96
10885,54,IT,Junior,South,Bachelor,29,91.53571675951807,66.32023223617021,4,593.7163790863596,1.0,4.791094864667698,5.0,85395.80096234322,5.0
10886,51,Sales,Junior,West,PhD,26,95.4922642653284,64.73045272838002,4,514.510988783005,1.0,5.0,5.0,74042.18219976642,5.0
10887,48,IT,Intern,North,Master,23,94.43593778596974,81.01327176860468,3,422.0092403546077,1.0,4.421147093137498,5.0,51832.7986491814,4.98
10888,57,HR,Junior,East,PhD,32,93.67564644549114,66.96930634962757,6,605.1595938784826,1.0,4.640388730496615,5.0,95710.66727044714,5.0
10889,50,Sales,Manager,North,Bachelor,29,79.86404255141892,5.812245329305796,3,550.9216006078361,1.0,5.0,5.0,149297.48976786816,4.72
10890,59,Sales,Junior,South,Master,34,93.19917949665266,61.11088351304833,6,672.9898012482523,1.0,4.7897275449851655,5.0,83577.87719135525,5.0
10891,54,Operations,Junior,South,Master,27,85.37744255931968,49.55074965377749,4,572.2853620081474,1.0,4.748011138888341,5.0,80076.81806384622,4.88
10892,58,IT,Senior,North,Bachelor,34,94.5852806525433,51.629025725441394,5,711.8121263323595,1.0,5.0,5.0,128274.77841186126,5.0
10893,48,Finance,Senior,West,Master,21,97.89798947028206,38.5284469478314,3,370.5429720116137,1.0,5.0,4.1350011043415345,100417.8950134624,4.73
10894,54,Marketing,Junior,East,Master,30,88.2950435496458,60.3094808826783,5,579.2029998984916,1.0,5.0,4.515160169391096,83655.28405796418,5.0
10895,25,Finance,Junior,South,Bachelor,4,90.95287711062917,44.94928125746196,1,58.39516941284484,1.0,4.672435828479481,5.0,51463.68813371538,4.21
10896,43,IT,Manager,South,Bachelor,18,89.60257717978801,40.168308890128515,2,284.05250614496265,1.0,5.0,5.0,131935.3462213761,4.65
10897,23,Marketing,Senior,North,Master,0,96.9417271030272,46.27328120273809,0,16.983628408497232,0.9557206416789349,4.31017353050016,4.909977983470113,74676.516726903,4.09
10898,31,Finance,Intern,South,Bachelor,4,92.3801115410883,85.56947882340503,0,72.61520527044435,0.9884076096157555,4.85069061185618,5.0,24690.076254129348,4.44
10899,26,Operations,Intern,South,Bachelor,1,98.91331752226533,71.86977147831178,0,16.60572390107072,1.0,5.0,5.0,24814.440081375236,4.38
10900,31,Marketing,Junior,East,Bachelor,7,93.65501681178955,52.2636015506187,0,180.37613175126916,1.0,5.0,4.7203587607753885,57973.72756977611,4.4
10901,54,Sales,Intern,West,Bachelor,27,92.96980072254328,82.23599454445905,4,542.6492703985307,1.0,5.0,5.0,60250.63150765711,5.0
10902,59,Finance,Junior,East,Master,35,92.27282713041134,53.05501589751949,5,687.0780860510195,1.0,4.860872691560144,5.0,90482.95189343164,5.0
10903,34,Marketing,Manager,West,Bachelor,8,95.27196839702934,34.34892962677338,1,177.1623286301483,1.0,4.716513118766075,4.776211410555224,118150.36319544818,4.32
10904,52,Operations,Intern,East,Bachelor,30,85.04925520701863,58.390873972332784,5,631.7661553972669,1.0,5.0,5.0,75227.19901448561,5.0
10905,57,Marketing,Senior,North,Master,34,92.34137582208204,35.12455443593407,6,688.8940269814767,1.0,4.8399923128338935,5.0,131575.02441782912,5.0
10906,45,Marketing,Junior,South,Bachelor,20,91.71981422508814,77.96753465426491,3,420.67568796094446,1.0,5.0,5.0,68127.44250112525,4.92
10907,36,Operations,Senior,West,Bachelor,15,94.90167530863107,44.394858279957646,2,295.6329705077135,1.0,4.589067053222266,5.0,91129.79875251553,4.57
10908,50,Finance,Senior,North,Master,25,91.24919357650386,41.66793664530993,4,497.5442676092101,1.0,5.0,5.0,102354.18833431725,4.87
10909,29,HR,Intern,South,Bachelor,6,87.84506226334932,99.85226535671356,1,123.39062130896485,0.9767604650299894,5.0,5.0,29590.26162207399,4.53
10910,26,Finance,Junior,South,Bachelor,3,92.0294026996788,36.64046381198564,0,37.406371487020145,0.9437828116044867,4.346428039524982,5.0,39129.405342712416,4.07
10911,50,IT,Intern,South,Master,24,87.66863788452663,71.84688885211892,4,462.958151568912,1.0,5.0,4.926768299001142,53366.83279146253,4.96
10912,25,Operations,Manager,East,Master,2,84.29895114965007,25.988268282526107,1,81.3363892545542,0.9445081362095565,4.888964423520617,4.4901405163897365,106505.64899081195,3.93
10913,33,Finance,Manager,North,Master,11,94.90848992594198,38.5835123300539,1,280.23868287586964,1.0,5.0,5.0,118449.88705069698,4.47
10914,23,Marketing,Junior,North,PhD,0,94.31624629077868,68.75656363228237,0,47.7659374211454,0.9850724130727525,4.811758457538723,4.799044916366622,30946.393474164863,4.25
10915,48,Operations,Junior,South,Master,23,93.8683637759743,51.33993291017374,3,420.3022792969436,1.0,5.0,5.0,82351.46149137193,4.89
10916,52,Sales,Junior,West,Master,25,97.21171368778325,69.9795432214255,3,457.4042739624508,1.0,5.0,4.507040017124847,72065.01956424132,5.0
10917,57,Finance,Senior,North,Master,32,89.3398724387843,35.96685232678293,5,604.2787170416452,1.0,4.9555488785737305,5.0,113195.33038060498,5.0
10918,57,Operations,Junior,East,Bachelor,35,86.27554342891499,72.11639625649167,6,704.0316232563845,1.0,5.0,4.264496377231195,86305.38924117775,5.0
10919,47,Finance,Junior,West,Bachelor,24,91.71988089276782,49.67357301877942,3,395.7382622292701,1.0,5.0,4.9517808894203155,72693.58330717996,4.88
10920,48,Operations,Junior,West,Master,25,90.60999880117636,58.7668840093384,4,482.33595300141496,1.0,5.0,4.992322131242122,73015.96810667086,4.95
10921,26,Marketing,Intern,West,Bachelor,2,88.63081713291973,75.0983268462344,0,82.2129786748334,0.995268480583084,4.621784199674763,4.758322981705504,18637.83279405549,4.26
10922,41,Sales,Senior,West,Bachelor,15,91.68060338604882,50.56030371565714,2,329.47316492186724,1.0,5.0,4.12139262066925,80178.63974134278,4.57
10923,32,Sales,Intern,North,Bachelor,8,89.55357941518166,74.7721878343383,0,144.72716048279477,1.0,5.0,4.1176844531127745,32649.63696026907,4.46
