order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue
94941,30-05-2023,5137,P101,1502,West,1,150
94942,21-07-2023,5334,P103,1876,South,4,720
94943,01-08-2023,9233,P101,1973,South,2,300
94944,05-08-2023,9583,P105,1595,South,3,180
94945,06-01-2023,9671,P101,1089,South,2,300
94946,07-06-2023,7676,P102,2667,East,2,190
94947,15-12-2023,6633,P104,1306,South,2,50
94948,16-03-2023,9993,P101,2958,South,4,600
94949,30-01-2024,6533,P104,1595,East,2,50
94950,08-09-2023,6108,P104,1105,West,2,50
94951,31-10-2023,6586,P104,2715,North,3,75
94952,15-02-2023,8861,P102,1202,East,1,95
94953,15-02-2024,9954,P104,1326,North,4,100
94954,07-02-2024,6112,P101,2334,North,1,150
94955,08-12-2023,6112,P104,2643,East,4,100
94956,14-12-2023,7266,P102,2054,South,3,285
94957,11-11-2023,7889,P104,1049,East,1,25
94958,15-01-2024,5349,P101,1903,South,1,150
94959,27-03-2024,8962,P102,1086,East,4,380
94960,17-08-2023,6923,P103,2903,West,4,720
94961,01-07-2023,9500,P103,2678,North,1,180
94962,24-03-2023,5042,P101,2088,East,1,150
94963,25-05-2023,8545,P105,1750,North,2,120
94964,19-02-2023,7305,P104,1777,East,1,25
94965,28-02-2024,5851,P105,2960,West,1,60
94966,10-04-2023,8392,P102,1599,East,4,380
94967,09-12-2023,6286,P104,1334,South,1,25
94968,05-01-2024,7482,P105,2904,East,2,120
94969,08-08-2023,8779,P101,2199,South,1,150
94970,19-05-2023,9625,P102,1660,East,3,285
94971,13-01-2024,8368,P104,1469,West,4,100
94972,14-01-2023,8690,P103,2047,North,4,720
94973,13-01-2023,7116,P104,1969,East,1,25
94974,10-12-2023,6048,P102,2686,South,3,285
94975,07-09-2023,7615,P103,2999,West,2,360
94976,02-12-2023,5512,P101,2348,South,2,300
94977,16-02-2024,5182,P104,1800,West,1,25
94978,22-04-2024,7101,P105,1035,East,1,60
94979,21-06-2023,6104,P105,1920,North,1,60
94980,03-05-2024,5159,P101,1231,East,1,150
94981,15-11-2023,8457,P102,1697,South,2,190
94982,25-12-2023,5737,P101,2625,West,1,150
94983,16-04-2023,7311,P102,2345,East,1,95
94984,08-07-2023,7668,P103,2249,West,1,180
94985,19-04-2024,8053,P102,2822,South,1,95
94986,17-01-2023,8380,P103,1359,West,4,720
94987,19-02-2023,8115,P104,1939,East,1,25
94988,06-09-2023,5200,P104,2214,South,2,50
94989,14-02-2024,6307,P101,2196,East,4,600
94990,26-01-2024,7194,P101,2618,East,2,300
94991,14-01-2024,8475,P104,2656,East,4,100
94992,15-08-2023,9806,P105,1465,North,1,60
94993,20-03-2023,9089,P103,2911,West,1,180
94994,29-09-2023,6769,P104,2713,South,3,75
94995,01-08-2023,8255,P105,2858,North,4,240
94996,17-01-2023,7594,P102,1198,North,3,285
94997,07-05-2024,6938,P104,1854,North,4,100
94998,12-12-2023,6232,P105,1740,West,4,240
94999,23-02-2024,9967,P104,1128,East,1,25
95000,08-09-2023,5574,P102,2777,South,1,95
95001,06-12-2023,5081,P102,2862,South,4,380
95002,25-03-2023,5262,P103,2015,North,3,540
95003,11-02-2024,8838,P102,1341,West,3,285
95004,16-07-2023,7970,P102,2986,North,4,380
95005,22-09-2023,5285,P103,2106,North,4,720
95006,15-04-2024,5022,P104,1861,North,1,25
95007,18-01-2023,8667,P104,2160,South,2,50
95008,09-08-2023,8990,P103,2634,North,2,360
95009,27-11-2023,8545,P104,2525,East,2,50
95010,23-08-2023,9301,P104,1162,North,3,75
95011,25-06-2023,6455,P105,1140,South,3,180
95012,13-03-2023,5094,P103,1665,East,1,180
95013,01-04-2023,7522,P103,1172,South,4,720
95014,18-11-2023,5136,P101,1178,East,4,600
95015,23-01-2023,7037,P105,2883,North,1,60
95016,01-08-2023,7249,P104,2176,East,1,25
95017,29-01-2024,8670,P101,2591,South,1,150
95018,21-10-2023,9169,P105,2830,East,4,240
95019,08-05-2023,6345,P104,2666,West,2,50
95020,28-02-2023,9644,P105,1458,East,3,180
95021,20-11-2023,7684,P102,2501,East,3,285
95022,26-03-2023,5999,P104,1564,West,3,75
95023,17-08-2023,8237,P105,1928,West,3,180
95024,10-01-2024,6024,P105,2597,South,4,240
95025,02-03-2024,9386,P101,1737,East,2,300
95026,25-09-2023,9166,P105,1104,East,4,240
95027,22-04-2023,9203,P102,1706,North,1,95
95028,26-04-2023,7645,P102,2860,West,3,285
95029,12-03-2024,8096,P105,1899,East,4,240
95030,26-08-2023,6833,P104,2223,North,3,75
95031,02-02-2024,7250,P101,1314,East,4,600
95032,21-02-2023,8634,P104,2936,South,3,75
95033,25-03-2023,6498,P105,1405,East,1,60
95034,21-04-2023,5568,P102,1677,East,4,380
95035,19-07-2023,9259,P103,1727,North,3,540
95036,07-08-2023,6292,P101,1286,South,4,600
95037,17-08-2023,9275,P104,1816,North,4,100
95038,13-11-2023,7645,P102,2971,North,4,380
95039,29-02-2024,5471,P104,1880,South,1,25
95040,21-01-2023,8621,P105,1365,South,2,120
95041,25-06-2023,5531,P104,2240,East,4,100
95042,25-02-2023,6989,P101,1549,North,3,450
95043,18-10-2023,5608,P103,2014,North,1,180
95044,27-10-2023,6082,P103,2788,South,1,180
95045,22-10-2023,5974,P105,1304,East,4,240
95046,11-05-2024,5974,P101,1729,South,3,450
95047,23-05-2023,9319,P103,2123,East,4,720
95048,09-05-2024,8981,P102,1410,West,3,285
95049,31-01-2024,9284,P104,1534,East,1,25
95050,08-01-2024,9154,P105,1339,East,3,180
95051,14-08-2023,6507,P102,2005,West,4,380
95052,08-01-2023,9920,P105,1282,North,2,120
95053,04-05-2023,9501,P101,1592,South,4,600
95054,03-09-2023,5613,P105,2677,East,1,60
95055,11-04-2023,8543,P103,1130,South,1,180
95056,22-04-2024,5383,P101,1103,East,3,450
95057,19-11-2023,5411,P105,2562,North,4,240
95058,16-12-2023,8376,P102,1701,West,1,95
95059,03-04-2023,7775,P101,1251,South,3,450
95060,20-01-2024,7283,P101,1781,North,3,450
95061,11-09-2023,5662,P105,2755,East,3,180
95062,21-03-2023,9141,P105,1683,North,4,240
95063,25-10-2023,9035,P101,1024,North,1,150
95064,31-01-2023,5221,P104,2212,South,3,75
95065,13-01-2024,5751,P104,1999,West,4,100
95066,26-11-2023,8166,P103,1202,East,3,540
95067,18-02-2024,9913,P101,2531,West,3,450
95068,26-10-2023,8154,P104,1051,East,3,75
95069,09-10-2023,6268,P102,1651,North,3,285
95070,12-01-2023,9105,P101,2529,South,1,150
95071,07-05-2023,7136,P104,1467,South,4,100
95072,26-12-2023,7373,P105,1757,South,3,180
95073,06-07-2023,7333,P102,2441,West,2,190
95074,10-03-2023,5214,P103,1790,West,2,360
95075,25-11-2023,5995,P104,1914,North,2,50
95076,11-01-2023,6871,P105,1119,East,1,60
95077,30-10-2023,8210,P102,2763,East,4,380
95078,23-01-2023,8450,P102,2515,South,4,380
95079,03-12-2023,6664,P103,1256,South,1,180
95080,02-03-2024,5981,P105,2481,South,1,60
95081,29-11-2023,5401,P104,2216,North,1,25
95082,28-07-2023,5611,P101,2661,South,3,450
95083,03-08-2023,9924,P102,1132,East,2,190
95084,03-05-2023,5905,P104,1184,West,2,50
95085,27-02-2024,9452,P101,2173,South,3,450
95086,14-03-2023,6905,P104,2450,North,1,25
95087,29-07-2023,9360,P104,1257,West,3,75
95088,07-11-2023,9095,P102,2480,East,2,190
95089,01-10-2023,6106,P102,1747,West,4,380
95090,04-04-2023,5227,P104,2414,West,1,25
95091,01-03-2024,6988,P104,2903,East,3,75
95092,24-08-2023,7178,P103,1276,South,2,360
95093,03-06-2023,9007,P101,2350,North,2,300
95094,01-10-2023,9640,P105,2594,East,1,60
95095,01-08-2023,5243,P105,2800,North,4,240
95096,08-05-2023,6249,P103,1119,West,4,720
95097,21-08-2023,5443,P104,2959,West,2,50
95098,10-02-2023,5614,P104,1584,West,2,50
95099,01-03-2024,8780,P103,1250,North,3,540
95100,16-10-2023,5824,P105,1114,East,2,120
95101,12-02-2023,8532,P102,1944,East,3,285
95102,27-09-2023,5935,P102,2419,West,2,190
95103,14-03-2024,6744,P104,2515,North,4,100
95104,10-11-2023,9477,P101,2635,South,1,150
95105,29-01-2024,7686,P105,2608,East,3,180
95106,28-01-2023,5521,P101,1137,South,2,300
95107,27-09-2023,9937,P104,1624,West,1,25
95108,11-04-2024,6876,P105,1585,West,2,120
95109,14-02-2024,9032,P102,2771,West,3,285
95110,15-03-2023,7205,P102,2808,East,1,95
95111,25-05-2023,5546,P101,1741,South,4,600
95112,11-06-2023,7553,P105,1259,East,4,240
95113,03-09-2023,7868,P104,1575,South,1,25
95114,27-09-2023,5166,P103,2679,North,2,360
95115,14-02-2024,7069,P103,2328,East,3,540
95116,12-05-2024,9943,P103,2519,South,4,720
95117,22-02-2024,7935,P104,1611,North,3,75
95118,14-05-2024,5016,P103,2178,South,3,540
95119,30-07-2023,7706,P101,2029,West,3,450
95120,07-10-2023,7809,P102,1615,East,1,95
95121,11-08-2023,9350,P103,2544,North,3,540
95122,26-12-2023,8259,P102,1825,North,4,380
95123,11-03-2023,5327,P101,1763,East,2,300
95124,20-01-2023,8451,P105,1543,South,3,180
95125,27-02-2024,6997,P105,2445,East,4,240
95126,01-05-2023,5345,P104,2053,West,4,100
95127,22-06-2023,7354,P102,2997,South,1,95
95128,03-02-2023,9271,P104,2324,East,4,100
95129,10-02-2024,5543,P103,1369,East,2,360
95130,12-03-2023,7382,P104,1924,East,4,100
95131,02-02-2023,8450,P101,2755,South,1,150
95132,19-09-2023,8705,P104,2173,South,4,100
95133,29-09-2023,7748,P103,2822,West,3,540
95134,31-03-2024,6356,P103,2744,West,4,720
95135,19-04-2023,6806,P101,1639,West,1,150
95136,23-01-2023,6366,P102,2552,South,3,285
95137,26-05-2023,7853,P105,2904,North,2,120
95138,14-01-2023,5185,P101,1124,North,2,300
95139,02-11-2023,9205,P105,2077,South,3,180
95140,13-11-2023,5766,P101,2614,South,3,450
95141,05-02-2023,5034,P101,2838,West,3,450
95142,28-09-2023,8915,P104,1159,North,1,25
95143,18-09-2023,6645,P104,2179,East,1,25
95144,22-02-2023,8585,P104,1394,East,2,50
95145,08-05-2024,5797,P101,2446,South,4,600
95146,17-02-2023,9105,P104,1912,East,2,50
95147,07-04-2024,8656,P101,1843,South,3,450
95148,11-01-2023,6659,P104,2906,North,2,50
95149,15-09-2023,5037,P105,1370,South,2,120
95150,09-12-2023,6978,P102,2190,North,3,285
95151,07-10-2023,5886,P104,2779,East,1,25
95152,29-07-2023,7729,P103,2736,South,1,180
95153,20-11-2023,8454,P102,1664,South,3,285
95154,01-12-2023,9674,P103,2817,West,3,540
95155,12-01-2023,8360,P102,1323,South,4,380
95156,18-03-2024,7663,P104,1189,North,2,50
95157,08-09-2023,9236,P105,2682,East,2,120
95158,19-11-2023,9298,P104,2548,South,2,50
95159,09-06-2023,8475,P101,1511,East,1,150
95160,05-02-2023,7849,P103,1284,North,1,180
95161,29-05-2023,8377,P102,2845,East,2,190
95162,03-01-2024,7184,P105,1238,South,3,180
95163,17-07-2023,9870,P103,1584,South,4,720
95164,25-03-2024,9713,P105,1681,North,3,180
95165,13-01-2024,7672,P103,1445,East,3,540
95166,03-09-2023,6139,P104,2767,South,1,25
95167,28-01-2024,9233,P101,2222,North,2,300
95168,23-07-2023,7462,P103,2222,East,3,540
95169,13-02-2023,8232,P105,1020,South,4,240
95170,11-11-2023,7667,P104,1264,North,4,100
95171,12-02-2024,5247,P102,2521,West,1,95
95172,18-01-2024,5525,P102,1684,North,3,285
95173,15-11-2023,9320,P104,2434,North,1,25
95174,25-07-2023,6144,P102,2839,North,2,190
95175,29-08-2023,9830,P105,1340,North,4,240
95176,10-02-2023,9816,P101,2220,East,3,450
95177,17-03-2023,5462,P104,2156,West,4,100
95178,19-04-2024,7963,P101,1839,South,1,150
95179,21-07-2023,9116,P101,1270,East,2,300
95180,29-12-2023,6978,P104,1588,North,4,100
95181,21-01-2024,8400,P103,2632,South,1,180
95182,05-04-2023,9543,P105,2707,North,3,180
95183,28-01-2023,6963,P104,1378,West,3,75
95184,24-05-2023,9350,P105,1942,North,3,180
95185,28-02-2023,6185,P101,2567,South,1,150
95186,09-05-2023,5302,P101,2059,East,3,450
95187,08-12-2023,5776,P103,2712,West,3,540
95188,01-01-2023,8259,P101,2460,West,3,450
95189,14-10-2023,5623,P104,1406,South,3,75
95190,22-01-2023,8856,P105,2953,West,3,180
95191,14-08-2023,6459,P103,2169,East,4,720
95192,23-07-2023,8386,P104,1395,West,1,25
95193,06-07-2023,9775,P105,1854,West,4,240
95194,10-01-2024,5479,P105,2405,North,3,180
95195,15-04-2024,9230,P102,2153,North,2,190
95196,11-10-2023,6061,P102,2259,East,3,285
95197,07-01-2024,5287,P104,2690,North,1,25
95198,12-05-2024,8639,P103,1177,West,3,540
95199,28-11-2023,6143,P105,1414,East,4,240
95200,27-01-2023,6423,P105,1431,East,3,180
95201,09-12-2023,5657,P104,2877,South,1,25
95202,09-05-2023,8085,P103,1068,North,1,180
95203,15-01-2024,6739,P101,2168,South,3,450
95204,29-12-2023,7516,P103,2066,South,3,540
95205,21-01-2024,9988,P101,2478,North,4,600
95206,06-05-2024,7201,P105,2169,South,1,60
95207,05-04-2023,5678,P102,2790,West,4,380
95208,07-03-2023,8457,P102,1193,North,1,95
95209,26-06-2023,7744,P104,1798,North,3,75
95210,17-04-2024,7353,P103,2086,South,1,180
95211,30-04-2024,6648,P103,1283,North,3,540
95212,10-05-2024,6679,P101,2730,North,4,600
95213,02-10-2023,8966,P104,1392,North,4,100
95214,05-06-2023,7741,P103,2632,West,3,540
95215,29-03-2024,5853,P104,1027,North,2,50
95216,27-02-2024,5592,P101,1507,South,2,300
95217,19-01-2023,8406,P105,1987,East,3,180
95218,18-01-2024,7952,P104,2783,South,1,25
95219,07-01-2024,6019,P102,2937,West,1,95
95220,16-11-2023,9993,P105,2678,East,2,120
95221,27-02-2023,6584,P103,1458,East,2,360
95222,30-09-2023,9911,P101,1984,East,3,450
95223,17-07-2023,7614,P101,1772,West,3,450
95224,20-03-2023,6871,P102,1808,North,1,95
95225,14-04-2024,6090,P104,2645,East,2,50
95226,10-02-2023,5626,P102,2754,West,2,190
95227,14-08-2023,9207,P104,2099,North,1,25
95228,18-09-2023,9766,P102,2225,West,4,380
95229,02-09-2023,8178,P102,2224,West,1,95
95230,23-01-2023,5025,P101,2791,West,2,300
95231,16-07-2023,8048,P104,1372,North,4,100
95232,24-08-2023,5621,P102,2345,North,3,285
95233,06-05-2023,8485,P103,1328,South,4,720
95234,23-09-2023,5716,P101,1366,East,3,450
95235,20-11-2023,7660,P101,2655,South,4,600
95236,20-05-2023,6741,P101,2202,West,3,450
95237,02-01-2024,8072,P101,1126,North,1,150
95238,29-01-2024,8733,P102,1143,South,4,380
95239,12-11-2023,9464,P102,1192,North,1,95
95240,07-05-2023,7774,P101,1468,South,2,300
95241,13-10-2023,6845,P102,2265,North,1,95
95242,24-04-2023,9237,P102,2080,North,2,190
95243,12-02-2024,5013,P104,2444,South,1,25
95244,21-11-2023,7758,P103,2702,North,2,360
95245,13-01-2023,5530,P104,1576,West,4,100
95246,16-08-2023,7878,P105,1432,East,3,180
95247,09-01-2023,8404,P104,1046,South,3,75
95248,26-05-2023,5437,P103,2447,West,4,720
95249,12-06-2023,5382,P103,2421,South,3,540
95250,11-08-2023,6289,P104,1295,North,4,100
95251,04-08-2023,7852,P104,1303,South,2,50
95252,05-05-2024,7037,P105,1235,East,4,240
95253,23-01-2024,8716,P101,1415,South,4,600
95254,18-06-2023,7452,P103,1983,West,4,720
95255,26-01-2023,5885,P101,2830,West,4,600
95256,05-05-2023,8494,P105,2636,East,2,120
95257,27-10-2023,8014,P102,2696,South,3,285
95258,07-09-2023,8982,P102,1413,East,1,95
95259,01-03-2024,9174,P101,2143,South,2,300
95260,10-01-2023,5308,P104,1665,East,4,100
95261,15-04-2023,5726,P103,1554,North,1,180
95262,16-04-2023,8104,P101,2462,South,3,450
95263,01-04-2024,7937,P104,1555,South,4,100
95264,01-01-2023,6713,P105,2101,East,3,180
95265,01-07-2023,8871,P104,2355,West,1,25
95266,04-02-2024,5712,P105,1107,South,2,120
95267,29-10-2023,5950,P101,1386,East,4,600
95268,21-05-2023,6435,P102,1006,West,1,95
95269,18-08-2023,9565,P103,1852,North,3,540
95270,05-03-2023,6538,P101,2593,West,1,150
95271,19-03-2023,7612,P102,2882,West,4,380
95272,20-08-2023,7168,P105,2417,West,2,120
95273,28-03-2023,7197,P103,1521,West,3,540
95274,02-07-2023,7200,P104,2251,East,1,25
95275,15-11-2023,8051,P101,2193,South,1,150
95276,26-05-2023,6670,P104,1033,North,1,25
95277,13-11-2023,9669,P103,2745,West,2,360
95278,02-04-2023,8134,P101,1153,East,4,600
95279,03-05-2023,8364,P101,1827,West,4,600
95280,03-10-2023,7115,P104,2153,East,1,25
95281,24-03-2024,5224,P104,1712,North,1,25
95282,05-03-2023,5846,P102,1556,West,1,95
95283,28-11-2023,9069,P104,1004,South,4,100
95284,07-08-2023,7956,P105,1025,South,2,120
95285,11-07-2023,9387,P102,1499,West,1,95
95286,17-04-2023,7261,P104,1744,West,4,100
95287,01-02-2024,6583,P101,2358,South,4,600
95288,04-09-2023,5970,P104,2432,North,2,50
95289,27-03-2024,8972,P103,2817,West,2,360
95290,17-04-2024,6216,P102,2115,West,3,285
95291,29-03-2024,6638,P101,1726,East,3,450
95292,26-02-2023,7121,P104,2620,West,2,50
95293,14-02-2023,9720,P103,2557,West,2,360
95294,11-01-2024,7711,P102,2426,North,3,285
95295,27-03-2023,6286,P102,2521,East,2,190
95296,07-05-2024,8157,P102,2801,North,4,380
95297,07-02-2023,5057,P101,1041,West,3,450
95298,01-07-2023,6684,P104,2507,West,1,25
95299,13-06-2023,8488,P101,2182,East,3,450
95300,02-09-2023,6304,P105,2694,East,4,240
95301,19-11-2023,6630,P104,2378,North,1,25
95302,12-01-2024,9080,P105,1499,West,2,120
95303,06-05-2023,9303,P104,1249,West,1,25
95304,26-07-2023,6166,P102,1330,North,4,380
95305,24-09-2023,5412,P101,2872,North,4,600
95306,20-12-2023,6618,P105,2760,East,2,120
95307,15-02-2024,7777,P102,2237,West,1,95
95308,28-03-2023,5739,P102,2386,West,3,285
95309,25-05-2023,9899,P105,2497,North,1,60
95310,02-05-2023,9514,P104,2443,West,4,100
95311,15-04-2024,5918,P105,1239,West,4,240
95312,08-04-2023,7248,P101,2473,East,2,300
95313,13-04-2024,9082,P103,1799,West,3,540
95314,16-10-2023,9175,P104,2090,East,1,25
95315,13-05-2023,6503,P102,2911,West,3,285
95316,14-01-2024,8227,P105,1869,West,1,60
95317,14-05-2024,5827,P103,2214,West,4,720
95318,03-12-2023,8231,P105,1369,North,2,120
95319,14-11-2023,7873,P103,1278,West,4,720
95320,06-03-2023,6617,P104,1049,West,1,25
95321,18-07-2023,6185,P105,2344,South,4,240
95322,05-05-2023,6684,P105,2732,South,2,120
95323,26-03-2024,5509,P103,1171,East,4,720
95324,12-12-2023,5694,P101,2021,West,3,450
95325,27-07-2023,8279,P102,1697,East,4,380
95326,27-07-2023,9016,P103,2720,South,3,540
95327,27-10-2023,7068,P105,2700,East,2,120
95328,03-05-2024,6246,P103,2472,West,2,360
95329,01-05-2023,5399,P103,1017,South,3,540
95330,22-05-2023,7607,P105,2395,West,4,240
95331,06-05-2024,9584,P105,2412,East,2,120
95332,18-04-2024,5287,P101,2489,East,1,150
95333,13-12-2023,6403,P101,1610,North,3,450
95334,26-02-2023,9532,P101,2653,South,4,600
95335,31-10-2023,7177,P105,2269,East,4,240
95336,25-05-2023,5440,P104,1095,South,4,100
95337,13-02-2023,9885,P101,1921,North,2,300
95338,12-05-2023,6268,P102,1288,South,2,190
95339,22-03-2023,7512,P104,1809,East,1,25
95340,19-12-2023,5185,P101,1215,South,1,150
95341,30-01-2023,9257,P102,2690,North,1,95
95342,12-01-2024,8270,P105,2973,South,1,60
95343,07-12-2023,7448,P102,2234,South,1,95
95344,28-07-2023,8543,P101,1081,South,2,300
95345,03-04-2024,6479,P103,1590,South,3,540
95346,31-08-2023,9886,P103,2626,East,3,540
95347,02-07-2023,8062,P102,1632,West,4,380
95348,07-06-2023,9640,P105,1458,South,4,240
95349,26-05-2023,7460,P104,2815,North,4,100
95350,06-12-2023,7578,P103,2405,South,2,360
95351,20-12-2023,6144,P104,1258,North,1,25
95352,21-08-2023,9164,P105,1678,West,4,240
95353,02-04-2023,5634,P103,1838,North,4,720
95354,25-11-2023,6303,P105,2419,West,4,240
95355,21-06-2023,9661,P101,2056,North,1,150
95356,09-07-2023,5532,P104,1789,North,2,50
95357,31-01-2023,6881,P101,2954,East,3,450
95358,19-04-2023,7697,P105,2293,West,3,180
95359,29-09-2023,9649,P105,2945,South,2,120
95360,05-04-2023,5952,P102,1466,South,1,95
95361,21-04-2024,7805,P102,2492,East,3,285
95362,18-03-2023,5569,P103,2916,South,1,180
95363,31-05-2023,9523,P101,2845,East,4,600
95364,22-05-2023,7822,P101,1424,North,2,300
95365,19-08-2023,8215,P105,1428,South,3,180
95366,15-09-2023,5979,P102,1542,West,2,190
95367,31-01-2024,9130,P104,1580,North,1,25
95368,17-03-2024,8541,P105,2122,West,1,60
95369,08-05-2023,7573,P101,2936,West,1,150
95370,14-12-2023,8386,P101,2467,South,4,600
95371,12-08-2023,8555,P105,2631,South,4,240
95372,03-07-2023,7877,P105,2394,South,4,240
95373,11-05-2024,6737,P105,2155,North,2,120
95374,07-10-2023,7423,P101,1265,West,2,300
95375,20-10-2023,7881,P104,1221,East,4,100
95376,29-01-2023,7703,P101,1630,North,3,450
95377,14-05-2024,7535,P105,2380,East,1,60
95378,25-10-2023,8567,P102,2522,South,2,190
95379,18-01-2023,7400,P104,1136,West,4,100
95380,11-05-2023,9449,P103,1700,South,4,720
95381,05-04-2024,8955,P101,1729,South,1,150
95382,26-09-2023,8552,P104,2941,South,4,100
95383,16-04-2023,5978,P104,1148,North,1,25
95384,06-06-2023,5402,P105,1126,East,4,240
95385,25-03-2024,7804,P104,2263,East,4,100
95386,28-02-2023,6514,P101,1278,East,4,600
95387,02-04-2023,6547,P102,2084,South,1,95
95388,07-03-2024,5393,P104,1907,North,4,100
95389,17-09-2023,7630,P101,2630,South,1,150
95390,20-02-2023,5103,P105,2401,East,4,240
95391,13-05-2023,6743,P104,2424,West,1,25
95392,16-06-2023,5421,P103,2383,North,3,540
95393,24-10-2023,9713,P103,1438,West,4,720
95394,05-01-2023,8177,P102,2900,North,1,95
95395,16-05-2023,8776,P105,2300,West,4,240
95396,14-08-2023,9390,P101,1437,South,2,300
95397,03-07-2023,5275,P104,1558,North,4,100
95398,13-02-2024,5193,P101,2704,North,2,300
95399,01-04-2023,9406,P103,1096,North,1,180
95400,11-03-2024,9715,P105,1142,West,1,60
95401,04-11-2023,6126,P101,2247,South,3,450
95402,26-01-2024,9018,P104,1314,South,2,50
95403,08-07-2023,5249,P105,1910,North,3,180
95404,28-04-2024,8467,P104,1028,South,2,50
95405,24-04-2024,7829,P104,2546,West,1,25
95406,13-04-2024,9391,P105,2052,West,1,60
95407,30-10-2023,5237,P105,1744,North,1,60
95408,18-01-2024,8720,P104,2394,East,1,25
95409,04-12-2023,9009,P103,1597,East,1,180
95410,18-11-2023,9905,P104,1985,North,3,75
95411,18-03-2024,7336,P105,1721,West,2,120
95412,08-05-2024,7584,P102,2368,East,3,285
95413,04-05-2024,6765,P101,2364,East,2,300
95414,13-05-2023,8917,P104,1471,East,4,100
95415,21-06-2023,9616,P101,1625,North,3,450
95416,01-03-2024,6142,P104,1762,West,1,25
95417,07-09-2023,7166,P104,1567,South,2,50
95418,02-03-2023,6114,P102,1731,North,2,190
95419,22-03-2024,7219,P105,1180,North,3,180
95420,19-02-2023,9818,P103,2538,West,3,540
95421,26-02-2024,6139,P105,2548,West,4,240
95422,20-04-2024,9662,P101,1421,South,1,150
95423,11-08-2023,9571,P101,1837,North,4,600
