order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue,month,product_name,category,supplier,cost_price,selling_price,budget,impressions,conversions,roi
94827,2024-02-14,5299,P105,2757,North,4,240,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94828,2023-02-16,5031,P101,2355,South,2,300,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94829,2024-01-27,7504,P105,2555,West,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94830,2023-11-09,5541,P102,2976,South,1,95,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
94831,2023-02-24,8456,P102,1864,North,3,285,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94832,2023-03-20,8403,P105,2800,East,1,60,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94833,2023-01-01,7091,P103,1513,West,2,360,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94834,2023-06-17,5546,P102,2179,South,2,190,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94835,2023-01-23,5983,P101,1545,South,4,600,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94836,2023-08-16,9140,P104,1276,East,1,25,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94837,2024-03-13,5379,P104,2362,South,4,100,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94838,2023-10-25,5496,P104,1717,North,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94839,2024-04-08,6915,P105,1336,East,4,240,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94840,2024-03-09,7185,P102,1439,North,2,190,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94841,2023-09-17,9503,P103,2412,North,2,360,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
94842,2023-09-21,5184,P101,2364,North,4,600,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
94843,2023-06-13,5488,P104,1789,West,4,100,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94844,2023-01-10,7065,P104,1698,South,4,100,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94845,2023-04-26,6720,P101,1935,West,3,450,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94846,2023-06-07,5170,P104,2107,South,2,50,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94847,2023-12-22,5399,P105,1987,East,2,120,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94848,2023-09-29,8592,P102,2214,West,2,190,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
94849,2023-06-07,8652,P102,1927,South,3,285,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94850,2023-11-16,5238,P103,1300,North,4,720,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
94851,2023-12-30,6340,P105,2362,East,4,240,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94852,2023-07-21,9415,P103,1731,East,2,360,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94853,2023-05-01,8621,P104,1470,North,4,100,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94854,2023-05-19,7569,P102,2056,West,3,285,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94855,2023-06-11,7575,P103,1465,South,2,360,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94856,2023-07-27,6348,P103,1290,East,2,360,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94857,2023-02-24,9854,P105,1301,South,2,120,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94858,2023-12-05,7089,P104,1638,East,3,75,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94859,2024-05-06,5233,P101,1484,North,2,300,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94860,2023-09-17,5555,P105,1873,North,1,60,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
94861,2024-03-08,7484,P105,1675,West,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94862,2023-02-13,6954,P104,1363,East,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94863,2023-06-08,9771,P101,1701,North,1,150,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94864,2023-10-31,8733,P105,2106,North,1,60,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94865,2023-12-21,8275,P103,2753,North,2,360,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94866,2023-04-08,5802,P103,1867,South,3,540,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94867,2023-01-26,9946,P103,1362,East,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94868,2023-12-25,5996,P103,1025,West,1,180,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94869,2023-07-17,5845,P101,1646,South,1,150,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94870,2023-04-07,6319,P104,1342,West,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94871,2023-08-27,9117,P104,2668,North,1,25,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94872,2024-04-19,6710,P101,1372,West,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94873,2023-01-12,5241,P104,1726,West,2,50,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94874,2023-02-14,7890,P103,1927,North,4,720,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94875,2024-01-27,7625,P101,1846,East,4,600,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94876,2023-01-09,8498,P103,1474,East,1,180,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94877,2023-01-01,5452,P104,2104,South,3,75,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94878,2024-01-24,6629,P105,1339,West,1,60,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94879,2023-11-23,7260,P101,1952,East,4,600,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
94880,2023-07-29,8312,P102,2743,South,2,190,7,Running Shoes,Sports,FitGear,40,95,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94881,2023-02-23,9717,P102,2647,South,3,285,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94882,2023-04-14,5558,P103,2513,East,1,180,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94883,2023-06-01,9967,P104,2146,East,4,100,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94884,2024-02-14,7715,P103,1445,West,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94885,2023-01-10,6068,P102,1923,East,3,285,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94886,2024-03-20,7754,P101,1892,East,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94887,2023-02-09,6260,P103,1734,South,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94888,2023-02-13,7770,P104,1121,East,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94889,2024-01-03,9602,P102,1079,North,3,285,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94890,2023-09-25,5449,P101,2663,North,3,450,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
94891,2023-10-05,8639,P103,1333,East,3,540,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94892,2023-06-04,6913,P101,2006,West,2,300,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94893,2024-03-26,7797,P105,1073,West,4,240,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94894,2023-03-23,9633,P102,2473,North,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94895,2023-07-16,7545,P103,1736,West,3,540,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94896,2024-02-02,8254,P101,2320,South,1,150,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94897,2024-02-13,9811,P103,1085,North,4,720,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94898,2023-02-21,9495,P104,1833,East,4,100,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94899,2023-08-11,8461,P104,2727,North,4,100,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94900,2024-04-13,6459,P103,1774,North,1,180,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94901,2024-01-03,5920,P102,1499,East,4,380,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94902,2024-01-09,8218,P103,2960,South,2,360,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94903,2023-02-28,5456,P103,1122,West,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94904,2023-10-21,6884,P103,1638,South,3,540,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94905,2024-05-10,5644,P103,2452,East,4,720,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94906,2023-10-03,7329,P102,2963,North,1,95,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94907,2023-11-30,9509,P105,2565,South,4,240,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
94908,2023-10-03,7210,P105,2957,East,3,180,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94909,2024-03-15,9938,P101,1166,West,2,300,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94910,2023-12-23,9256,P102,2682,South,1,95,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94911,2023-04-20,9350,P102,2789,West,3,285,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94912,2023-01-30,6093,P102,1430,East,4,380,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94913,2023-04-17,7459,P104,1037,South,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94914,2023-10-24,7761,P102,1400,East,1,95,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94915,2023-12-06,7042,P104,2636,West,1,25,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94916,2023-11-23,5035,P105,1969,South,4,240,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
94917,2023-11-15,5469,P105,1590,East,2,120,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
94918,2024-03-28,5308,P104,1964,North,3,75,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94919,2023-04-05,8268,P103,1753,East,2,360,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94920,2023-10-12,5480,P105,1101,North,4,240,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
94921,2023-07-26,5788,P103,2514,East,4,720,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94922,2024-04-17,5290,P101,2890,North,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94923,2023-11-29,5429,P104,1771,West,2,50,11,T-shirt,Clothing,UrbanWear,10,25,30436.1,422552.6,4626.4,205.669
94924,2023-06-21,5597,P101,2698,East,4,600,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94925,2024-04-16,9527,P104,2920,North,2,50,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94926,2023-03-20,6557,P101,1464,East,3,450,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94927,2024-04-16,9600,P101,2620,West,4,600,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
94928,2023-09-07,5672,P102,2645,South,3,285,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
94929,2023-08-06,7854,P105,2465,South,4,240,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94930,2023-12-05,6578,P104,2429,South,4,100,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94931,2023-02-26,6432,P105,2412,South,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94932,2024-02-12,5040,P102,2211,West,1,95,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
94933,2023-05-27,9479,P105,1749,West,1,60,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94934,2023-08-22,7933,P104,2059,West,4,100,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94935,2023-01-17,6314,P102,1869,East,3,285,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94936,2024-01-03,6815,P103,2928,West,1,180,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94937,2023-07-16,9278,P102,1211,South,4,380,7,Running Shoes,Sports,FitGear,40,95,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94938,2023-07-08,6895,P104,2389,East,4,100,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94939,2023-05-12,6063,P101,1312,West,1,150,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94940,2023-09-05,8296,P105,1873,North,3,180,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
94941,2023-05-30,5137,P101,1502,West,1,150,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
94942,2023-07-21,5334,P103,1876,South,4,720,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
94943,2023-08-01,9233,P101,1973,South,2,300,8,Smart Watch,Electronics,TechSupply,80,150,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94944,2023-08-05,9583,P105,1595,South,3,180,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
94945,2023-01-06,9671,P101,1089,South,2,300,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
94946,2023-06-07,7676,P102,2667,East,2,190,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
94947,2023-12-15,6633,P104,1306,South,2,50,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
94948,2023-03-16,9993,P101,2958,South,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
94949,2024-01-30,6533,P104,1595,East,2,50,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
